Survey,Year,Quarter,Area,SubArea,AphiaID,Species,Age_0,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,DateofCalculation
NS-IBTS,2018,1,1,52E9,126417,Clupea harengus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,20190307
NS-IBTS,2018,1,1,52E9,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,1,52E9,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,1,52E9,126437,Melanogrammus aeglefinus,0.0000,5.5056,2.6911,3.8504,4.4285,0.3079,2.0165,,,,,20190307
NS-IBTS,2018,1,1,52E9,126438,Merlangius merlangus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,1,52E9,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.1709,0.5127,1.2605,0.4059,1.1750,0.2350,1.8800,20190307
NS-IBTS,2018,1,1,52E9,126444,Trisopterus esmarkii,0.0000,912.3311,564.6982,92.7644,6.0830,0.9933,0.0000,,,,,20190307
NS-IBTS,2018,1,1,52E9,127023,Scomber scombrus,0.0000,87.0272,12.3727,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,1,52E9,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,1,52F0,126417,Clupea harengus,0.0000,0.0000,0.0000,0.0000,0.6326,3.3674,,,,,,20190307
NS-IBTS,2018,1,1,52F0,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,1,52F0,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.0000,0.5714,1.4286,,,,,20190307
NS-IBTS,2018,1,1,52F0,126437,Melanogrammus aeglefinus,0.0000,9.8448,0.2663,3.9140,11.1213,1.7750,3.0786,,,,,20190307
NS-IBTS,2018,1,1,52F0,126438,Merlangius merlangus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,1,52F0,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.2609,1.3696,1.1196,1.2500,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,1,52F0,126444,Trisopterus esmarkii,0.0000,36.4671,526.1166,155.0972,14.6071,2.0320,0.0000,,,,,20190307
NS-IBTS,2018,1,1,52F0,127023,Scomber scombrus,0.0000,325.8378,10.1222,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,1,52F0,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,1,52F1,126417,Clupea harengus,0.0000,0.0000,0.7200,4.0790,55.4911,85.7099,,,,,,20190307
NS-IBTS,2018,1,1,52F1,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,1,52F1,126436,Gadus morhua,0.0000,0.0000,1.6875,0.3125,0.2500,2.0714,1.6786,,,,,20190307
NS-IBTS,2018,1,1,52F1,126437,Melanogrammus aeglefinus,0.0000,33.9545,5.5048,8.2020,11.0775,0.4378,0.8233,,,,,20190307
NS-IBTS,2018,1,1,52F1,126438,Merlangius merlangus,0.0000,0.0000,0.8233,3.4547,4.7967,3.8567,3.0686,,,,,20190307
NS-IBTS,2018,1,1,52F1,126441,Pollachius virens,0.0000,0.0000,0.0000,1.3804,11.9534,11.6284,4.4461,1.7167,2.4214,3.3679,1.0857,20190307
NS-IBTS,2018,1,1,52F1,126444,Trisopterus esmarkii,0.0000,2124.9254,1061.7631,66.9171,5.5548,1.8096,0.0000,,,,,20190307
NS-IBTS,2018,1,1,52F1,127023,Scomber scombrus,0.0000,708.7126,62.4899,5.8275,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,1,52F1,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,10,28F0,126417,Clupea harengus,0.0000,0.0000,0.0000,0.0000,1.3571,8.6429,,,,,,20190307
NS-IBTS,2018,1,10,28F0,126425,Sprattus sprattus,0.0000,0.0106,1.7021,0.2553,0.0319,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,10,28F0,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,10,28F0,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,10,28F0,126438,Merlangius merlangus,0.0000,0.8644,5.0170,3.7259,1.7141,0.6071,0.0714,,,,,20190307
NS-IBTS,2018,1,10,28F0,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,10,28F0,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,10,28F0,127143,Pleuronectes platessa,0.0000,0.0000,0.4377,3.8276,2.4372,3.0748,1.8821,0.4698,0.5397,0.1088,0.2222,20190307
NS-IBTS,2018,1,10,29F0,126417,Clupea harengus,0.0000,0.0000,3.6587,18.6778,46.5777,41.0859,,,,,,20190307
NS-IBTS,2018,1,10,29F0,126425,Sprattus sprattus,0.0000,30.3818,30.0829,3.1680,0.6273,0.0920,0.1480,,,,,20190307
NS-IBTS,2018,1,10,29F0,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,10,29F0,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,10,29F0,126438,Merlangius merlangus,0.0000,21.9027,106.7785,51.3330,15.6296,1.6558,0.2004,,,,,20190307
NS-IBTS,2018,1,10,29F0,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,10,29F0,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,10,29F0,127023,Scomber scombrus,0.0000,82.3106,223.3005,18.2781,1.0208,0.4995,2.5905,,,,,20190307
NS-IBTS,2018,1,10,29F0,127143,Pleuronectes platessa,0.0000,0.2143,11.9871,12.6989,4.6177,4.1163,1.4154,0.7920,0.1034,0.0204,0.0345,20190307
NS-IBTS,2018,1,10,29F1,126417,Clupea harengus,0.0000,0.0345,7.5296,10.2289,17.0616,10.1455,,,,,,20190307
NS-IBTS,2018,1,10,29F1,126425,Sprattus sprattus,0.0000,253.9434,3068.8597,452.6629,76.4824,9.1676,13.3841,,,,,20190307
NS-IBTS,2018,1,10,29F1,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,10,29F1,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,10,29F1,126438,Merlangius merlangus,0.0000,312.1772,895.0820,374.4784,116.8208,8.6639,0.2778,,,,,20190307
NS-IBTS,2018,1,10,29F1,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,10,29F1,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,10,29F1,127023,Scomber scombrus,0.0000,0.0000,0.2338,0.2235,0.5317,0.0110,0.0001,,,,,20190307
NS-IBTS,2018,1,10,29F1,127143,Pleuronectes platessa,0.0000,0.0417,9.8843,7.3433,2.6058,2.7070,1.5881,0.4706,0.6654,0.0827,0.1111,20190307
NS-IBTS,2018,1,10,30F0,126417,Clupea harengus,0.0000,0.0000,1.2946,2.0305,5.0932,3.0817,,,,,,20190307
NS-IBTS,2018,1,10,30F0,126425,Sprattus sprattus,0.0000,1.9237,27.3463,4.5473,0.8888,0.1873,0.1066,,,,,20190307
NS-IBTS,2018,1,10,30F0,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,10,30F0,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,10,30F0,126438,Merlangius merlangus,0.0000,2.3065,42.2302,45.1495,20.8827,5.9848,0.9464,,,,,20190307
NS-IBTS,2018,1,10,30F0,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,10,30F0,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,10,30F0,127143,Pleuronectes platessa,0.0000,0.0625,135.7057,205.6545,77.2977,54.8655,19.5401,8.3924,1.0831,1.0802,0.3182,20190307
NS-IBTS,2018,1,10,30F1,126417,Clupea harengus,0.0000,0.0000,49.6152,115.9343,230.5920,323.8585,,,,,,20190307
NS-IBTS,2018,1,10,30F1,126425,Sprattus sprattus,0.0000,259.9864,4113.9468,557.1680,96.5874,10.9654,10.3460,,,,,20190307
NS-IBTS,2018,1,10,30F1,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,10,30F1,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,10,30F1,126438,Merlangius merlangus,0.0000,159.3738,790.4864,479.5511,171.8561,22.0427,4.6899,,,,,20190307
NS-IBTS,2018,1,10,30F1,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,10,30F1,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,10,30F1,127023,Scomber scombrus,0.0000,17.1845,18.9944,0.8001,0.0209,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,10,30F1,127143,Pleuronectes platessa,0.0000,0.2560,6.8018,7.1055,2.4839,2.5256,0.8272,0.3417,0.1034,0.0204,0.0345,20190307
NS-IBTS,2018,1,2,39F1,126417,Clupea harengus,0.0000,0.0779,6.6478,1.1771,0.5118,0.5854,,,,,,20190307
NS-IBTS,2018,1,2,39F1,126425,Sprattus sprattus,0.0000,25.4657,69.0052,7.0193,1.0066,0.1281,0.3753,,,,,20190307
NS-IBTS,2018,1,2,39F1,126436,Gadus morhua,0.0000,0.0000,0.8148,0.1852,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,39F1,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,39F1,126438,Merlangius merlangus,0.0000,9.9092,9.4225,4.9602,1.3122,0.1437,0.2522,,,,,20190307
NS-IBTS,2018,1,2,39F1,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,2,39F1,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,39F1,127023,Scomber scombrus,0.0000,8.2927,0.7073,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,39F1,127143,Pleuronectes platessa,0.0000,0.0667,2.6334,1.7683,0.3047,0.6211,0.2683,0.1668,0.0976,0.0488,0.0244,20190307
NS-IBTS,2018,1,2,39F2,126417,Clupea harengus,0.0000,1.0238,119.5762,13.2207,1.1793,0.0000,,,,,,20190307
NS-IBTS,2018,1,2,39F2,126425,Sprattus sprattus,0.0000,0.0303,1.6885,0.2438,0.0253,0.0000,0.0121,,,,,20190307
NS-IBTS,2018,1,2,39F2,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,39F2,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.2258,0.5806,0.1935,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,39F2,126438,Merlangius merlangus,0.0000,24.1097,119.2330,31.5895,4.8595,0.0000,0.2083,,,,,20190307
NS-IBTS,2018,1,2,39F2,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,2,39F2,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,39F2,127143,Pleuronectes platessa,0.0000,0.0000,1.0545,4.1001,1.3816,2.5246,1.2272,0.7919,0.5823,0.2335,0.1043,20190307
NS-IBTS,2018,1,2,40F0,126417,Clupea harengus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,20190307
NS-IBTS,2018,1,2,40F0,126425,Sprattus sprattus,0.0000,0.8788,1.3216,0.6754,0.1243,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,40F0,126436,Gadus morhua,0.0000,0.0000,2.7927,0.2073,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,40F0,126437,Melanogrammus aeglefinus,0.0000,48.8460,280.0715,76.6724,21.3744,0.0357,0.0000,,,,,20190307
NS-IBTS,2018,1,2,40F0,126438,Merlangius merlangus,0.0000,0.3684,160.4854,80.6628,17.4747,0.9627,1.0461,,,,,20190307
NS-IBTS,2018,1,2,40F0,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,2,40F0,126444,Trisopterus esmarkii,0.0000,204.9270,147.1536,2.7703,0.1412,0.0079,0.0000,,,,,20190307
NS-IBTS,2018,1,2,40F0,127023,Scomber scombrus,0.0000,0.9874,0.0126,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,40F0,127143,Pleuronectes platessa,0.0000,0.0000,1.1483,9.3644,4.1889,8.8506,4.3411,2.0537,1.6390,0.5475,0.8666,20190307
NS-IBTS,2018,1,2,40F1,126417,Clupea harengus,0.0000,0.1857,21.8295,10.2783,14.3612,3.4563,,,,,,20190307
NS-IBTS,2018,1,2,40F1,126425,Sprattus sprattus,0.0000,0.0303,0.8727,0.0727,0.0121,0.0000,0.0121,,,,,20190307
NS-IBTS,2018,1,2,40F1,126436,Gadus morhua,0.0000,0.3030,3.0303,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,40F1,126437,Melanogrammus aeglefinus,0.0000,4.1173,94.9601,19.5439,5.4501,0.1508,0.0000,,,,,20190307
NS-IBTS,2018,1,2,40F1,126438,Merlangius merlangus,0.0000,28.0152,603.8681,141.6059,23.5029,3.7631,3.5826,,,,,20190307
NS-IBTS,2018,1,2,40F1,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,2,40F1,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,40F1,127023,Scomber scombrus,0.0000,14.0257,0.0854,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,40F1,127143,Pleuronectes platessa,0.0000,0.0000,0.3437,4.6442,1.6847,4.2129,1.9469,1.1559,0.5146,0.5755,0.1440,20190307
NS-IBTS,2018,1,2,40F2,126417,Clupea harengus,0.0000,0.3139,19.3410,3.9593,0.3858,0.0000,,,,,,20190307
NS-IBTS,2018,1,2,40F2,126425,Sprattus sprattus,0.0000,1.0173,1.7015,0.2438,0.0253,0.0000,0.0121,,,,,20190307
NS-IBTS,2018,1,2,40F2,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,40F2,126437,Melanogrammus aeglefinus,0.0000,1.0000,1.3557,1.8561,1.7525,0.0357,0.0000,,,,,20190307
NS-IBTS,2018,1,2,40F2,126438,Merlangius merlangus,0.0000,128.1568,133.0060,20.1297,3.1539,0.2857,0.2679,,,,,20190307
NS-IBTS,2018,1,2,40F2,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,2,40F2,126444,Trisopterus esmarkii,0.0000,327.0692,58.3006,0.6936,0.0667,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,40F2,127023,Scomber scombrus,0.0000,78.9258,1.0742,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,40F2,127143,Pleuronectes platessa,0.0000,0.0000,1.2764,1.9245,0.4389,1.2776,0.9956,0.2572,0.5521,0.0715,0.2062,20190307
NS-IBTS,2018,1,2,40F3,126417,Clupea harengus,0.0000,0.5130,28.2715,2.0379,0.1776,0.0000,,,,,,20190307
NS-IBTS,2018,1,2,40F3,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,40F3,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,40F3,126437,Melanogrammus aeglefinus,0.0000,0.9524,2.0713,0.8163,0.1600,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,40F3,126438,Merlangius merlangus,0.0000,100.7815,1172.5187,168.0795,19.3695,0.3248,0.0000,,,,,20190307
NS-IBTS,2018,1,2,40F3,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,2,40F3,126444,Trisopterus esmarkii,0.0000,1.7987,0.2013,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,40F3,127023,Scomber scombrus,0.0000,62.7326,0.2674,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,40F3,127143,Pleuronectes platessa,0.0000,0.0000,4.2392,14.1989,4.1246,7.2879,3.3410,1.9034,0.8851,0.7253,0.2947,20190307
NS-IBTS,2018,1,2,40F4,126417,Clupea harengus,0.0000,0.1688,2.7662,0.0649,0.0000,0.0000,,,,,,20190307
NS-IBTS,2018,1,2,40F4,126425,Sprattus sprattus,0.0000,0.0659,2.5965,0.2731,0.0402,0.0000,0.0242,,,,,20190307
NS-IBTS,2018,1,2,40F4,126436,Gadus morhua,0.0000,0.0270,0.9459,0.0270,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,40F4,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,40F4,126438,Merlangius merlangus,0.0000,7.7510,15.5908,4.0214,0.5951,0.0000,0.0417,,,,,20190307
NS-IBTS,2018,1,2,40F4,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,2,40F4,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,40F4,127023,Scomber scombrus,0.0000,168.2158,0.7882,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,40F4,127143,Pleuronectes platessa,0.0000,0.0000,0.6355,4.8670,1.5087,2.6115,1.3236,0.7964,0.6273,0.1817,0.4481,20190307
NS-IBTS,2018,1,2,41F0,126417,Clupea harengus,0.0000,0.0000,0.0000,0.0471,1.1836,0.7694,,,,,,20190307
NS-IBTS,2018,1,2,41F0,126425,Sprattus sprattus,0.0000,0.0106,3.8050,0.9412,0.2431,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,41F0,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,41F0,126437,Melanogrammus aeglefinus,0.0000,10.7619,71.9114,30.6247,16.0591,0.1429,0.5000,,,,,20190307
NS-IBTS,2018,1,2,41F0,126438,Merlangius merlangus,0.0000,7.9685,131.8897,122.2311,34.4742,5.2198,6.2166,,,,,20190307
NS-IBTS,2018,1,2,41F0,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,2,41F0,126444,Trisopterus esmarkii,0.0000,232.5918,127.1651,2.8499,0.3932,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,41F0,127023,Scomber scombrus,0.0000,5.9466,0.0534,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,41F0,127143,Pleuronectes platessa,0.0000,0.0000,0.1628,1.4770,0.8300,1.8276,1.2439,0.6495,0.2974,0.2149,0.2969,20190307
NS-IBTS,2018,1,2,41F1,126417,Clupea harengus,0.0000,1.5073,184.8005,148.0605,504.5485,196.4495,,,,,,20190307
NS-IBTS,2018,1,2,41F1,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,41F1,126436,Gadus morhua,0.0000,0.0000,2.9565,0.0435,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,41F1,126437,Melanogrammus aeglefinus,0.0000,16.6688,318.7100,71.4085,20.1983,0.2143,0.8000,,,,,20190307
NS-IBTS,2018,1,2,41F1,126438,Merlangius merlangus,0.0000,4.1930,511.4410,451.8082,123.4196,11.0534,15.0848,,,,,20190307
NS-IBTS,2018,1,2,41F1,126441,Pollachius virens,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,2,41F1,126444,Trisopterus esmarkii,0.0000,281.3326,14.6674,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,41F1,127023,Scomber scombrus,0.0000,0.9874,0.0126,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,41F1,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,0.0000,0.0000,0.1000,0.2000,0.1000,0.4000,0.0000,0.2000,20190307
NS-IBTS,2018,1,2,41F2,126417,Clupea harengus,0.0000,0.0974,18.1771,4.7554,7.4683,4.5018,,,,,,20190307
NS-IBTS,2018,1,2,41F2,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,41F2,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,41F2,126437,Melanogrammus aeglefinus,0.0000,19.9805,48.4477,9.8972,2.6031,0.0714,0.0000,,,,,20190307
NS-IBTS,2018,1,2,41F2,126438,Merlangius merlangus,0.0000,9.9126,138.3568,50.6522,9.9679,0.4644,0.6461,,,,,20190307
NS-IBTS,2018,1,2,41F2,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,2,41F2,126444,Trisopterus esmarkii,0.0000,1.8993,0.1007,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,41F2,127023,Scomber scombrus,0.0000,4.9808,1.0192,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,41F2,127143,Pleuronectes platessa,0.0000,0.0000,0.1227,2.2467,2.8482,7.9029,4.7352,2.2880,2.1263,1.3662,1.3638,20190307
NS-IBTS,2018,1,2,41F3,126417,Clupea harengus,0.0000,0.1948,28.4098,4.8827,0.5126,0.0000,,,,,,20190307
NS-IBTS,2018,1,2,41F3,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,41F3,126436,Gadus morhua,0.0000,0.2270,2.7459,0.0270,0.0000,0.2000,0.8000,,,,,20190307
NS-IBTS,2018,1,2,41F3,126437,Melanogrammus aeglefinus,0.0000,0.0000,2.7625,0.8375,1.4000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,41F3,126438,Merlangius merlangus,0.0000,45.0941,33.3057,4.6886,0.8731,0.0385,0.0000,,,,,20190307
NS-IBTS,2018,1,2,41F3,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,2,41F3,126444,Trisopterus esmarkii,0.0000,0.5500,0.4500,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,41F3,127023,Scomber scombrus,0.0000,173.8668,1.6332,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,41F3,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,2.6545,2.1899,3.8810,2.3303,1.3655,0.7195,0.1666,0.6928,20190307
NS-IBTS,2018,1,2,41F4,126417,Clupea harengus,0.0000,0.1082,15.2281,3.0058,0.6275,0.0303,,,,,,20190307
NS-IBTS,2018,1,2,41F4,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,41F4,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.7500,,,,,20190307
NS-IBTS,2018,1,2,41F4,126437,Melanogrammus aeglefinus,0.0000,0.7500,2.4699,1.0801,0.9333,0.0000,0.7667,,,,,20190307
NS-IBTS,2018,1,2,41F4,126438,Merlangius merlangus,0.0000,36.7173,18.5407,3.1166,0.9939,0.2105,0.4211,,,,,20190307
NS-IBTS,2018,1,2,41F4,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20190307
NS-IBTS,2018,1,2,41F4,126444,Trisopterus esmarkii,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,41F4,127023,Scomber scombrus,0.0000,565.8286,2.3895,0.0000,0.0000,0.0000,0.0000,,,,,20190307
NS-IBTS,2018,1,2,41F4,127143,Pleuronectes platessa,0.0000,0.0000,0.5000,3.0177,1.8047,3.5677,2.6330,1.4569,0.9505,0.5487,0.5208,20190307
